road_id,road_name,state,district,start_lat,start_lon,end_lat,end_lon,length_km,road_type,surface_type,one_way,bridge,tunnel,elevation_m,slope_percent,river_crossing,road_condition,current_system_score
NH-29,Dimapur-Kohima Corridor Sec-8,Nagaland,Kohima,25.6303,94.1223,25.657,94.1577,5.9,NH,Asphalt,0,0,0,1464,35.7,0,POOR,0.473
NH-29,Dimapur Gateway Sec-9,Nagaland,Dimapur,25.7609,93.6833,25.8026,93.7217,9.3,NH,Asphalt,0,0,0,225,3.0,0,GOOD,0.081
NH-02,Mokokchung-Amguri Rd Sec-10,Nagaland,Mokokchung,26.3742,94.6295,26.3953,94.6718,17.3,NH,Asphalt,0,0,0,1367,31.5,0,POOR,0.671
NH-02,Imphal Ring Road Sec-11,Manipur,Imphal West,24.8727,94.0053,24.8993,94.0232,8.0,NH,Asphalt,0,1,0,727,0.4,0,GOOD,0.058
NH-02,Imphal-Churachandpur Hwy Sec-12,Manipur,Bishnupur,24.5485,93.9127,24.5805,93.9525,17.7,NH,Asphalt,0,1,0,755,3.5,1,POOR,0.675
NH-02,Mao-Maram Highway Sec-13,Manipur,Senapati,25.3323,94.152,25.3672,94.1939,8.5,NH,Asphalt,0,0,0,1236,28.0,0,POOR,0.451
NH-54,Silchar-Aizawl Hwy Sec-14,Mizoram,Aizawl,23.8533,92.6809,23.8818,92.6975,14.8,NH,Asphalt,0,0,0,1083,35.3,0,POOR,0.651
NH-54,Vairengte-Kolasib Corridor Sec-15,Mizoram,Kolasib,24.2736,92.7998,24.316,92.8422,13.3,NH,Asphalt,0,0,0,607,26.9,0,POOR,0.521
NH-54,Aizawl-Lunglei Road Sec-16,Mizoram,Lunglei,22.7825,92.8631,22.8134,92.883,16.4,NH,Asphalt,0,0,0,1004,33.4,0,POOR,0.666
NH-08,Assam-Agartala National Hwy Sec-17,Tripura,West Tripura,23.8067,91.435,23.8458,91.4509,13.0,NH,Concrete,0,0,0,20,0.6,0,GOOD,0.113
NH-08,Agartala-Udaipur Hwy Sec-18,Tripura,Sipahijala,23.6956,91.4123,23.7218,91.4479,5.1,NH,Concrete,0,0,0,20,2.7,0,GOOD,0.181
NH-08,Ambassa Corridor Sec-19,Tripura,Dhalai,23.9904,91.9377,24.0143,91.9812,7.9,NH,Asphalt,0,0,0,116,10.1,0,FAIR,0.266
NH-13,Bhalukpong-Tawang Hwy Sec-20,Arunachal Pradesh,Tawang,27.7143,91.7535,27.7574,91.7803,8.2,NH,Asphalt,0,0,1,2927,42.8,0,CRITICAL,0.753
NH-13,Trans-Arunachal Hwy Sec-1,Arunachal Pradesh,West Kameng,27.3016,92.4652,27.3269,92.4929,16.7,NH,Asphalt,0,0,0,2178,37.9,0,POOR,0.628
NH-415,Itanagar-Naharlagun Corridor Sec-2,Arunachal Pradesh,Papum Pare,27.0388,93.6028,27.0658,93.6453,6.7,NH,Asphalt,0,0,0,287,17.4,0,FAIR,0.356
NH-515,Pasighat Corridor Sec-3,Arunachal Pradesh,East Siang,27.932,95.2677,27.9752,95.294,15.1,NH,Asphalt,0,1,0,150,8.5,0,GOOD,0.236
NH-13,Ziro-Yachuli Road Sec-4,Arunachal Pradesh,Lower Subansiri,27.415,93.7213,27.4338,93.746,9.1,NH,Asphalt,0,0,0,1612,31.3,0,POOR,0.549
NH-27,East-West Corridor Sec-5,Assam,Kamrup Metropolitan,26.1941,91.8169,26.227,91.8581,6.3,NH,Asphalt,0,0,0,20,3.5,0,GOOD,0.224
NH-27,Amingaon-Rangia Hwy Sec-6,Assam,Kamrup Rural,26.0778,91.6319,26.0983,91.6726,6.2,NH,Concrete,1,1,0,53,1.3,0,GOOD,0.14
NH-15,North Bank Hwy Sec-7,Assam,Darrang,26.3677,92.023,26.4107,92.0574,8.5,NH,Asphalt,0,1,0,37,0.4,0,GOOD,0.246
NH-15,Tezpur-Biswanath Hwy Sec-8,Assam,Sonitpur,26.5997,92.7623,26.6225,92.7865,16.7,NH,Asphalt,0,1,0,133,0.4,0,GOOD,0.242
NH-37,Upper Assam Hwy Sec-9,Assam,Dibrugarh,27.4134,94.8552,27.4371,94.8938,9.5,NH,Concrete,0,1,0,120,0.5,0,GOOD,0.116
NH-37,Silchar-Badarpur Corridor Sec-10,Assam,Cachar,24.9246,92.6707,24.9527,92.6908,15.9,NH,Asphalt,0,1,0,63,0.4,1,POOR,0.654
NH-27,Kaziranga Bypass Sec-11,Assam,Nagaon,26.3615,92.6243,26.3925,92.6487,11.1,NH,Concrete,1,0,0,20,0.4,0,GOOD,0.22
NH-206,Shillong-Dawki Hwy Sec-12,Meghalaya,East Khasi Hills,25.5671,91.7983,25.5921,91.8237,5.9,NH,Asphalt,0,0,0,1530,32.4,0,POOR,0.498
NH-127B,Nongstoin Road Sec-13,Meghalaya,West Khasi Hills,25.4016,91.2426,25.4376,91.2835,12.5,NH,Asphalt,0,0,0,1260,28.0,0,POOR,0.594
NH-06,Guwahati-Shillong Expressway Sec-14,Meghalaya,Ri-Bhoi,25.8573,91.8363,25.8724,91.8588,6.2,NH,Asphalt,0,0,0,549,16.1,0,FAIR,0.265
NH-06,Jowai Bypass Sec-15,Meghalaya,West Jaintia Hills,25.3083,92.2177,25.3288,92.2354,16.2,NH,Asphalt,0,0,0,1368,25.6,0,POOR,0.642
NH-10,Sevoke-Gangtok Hwy Sec-16,Sikkim,East Sikkim,27.3735,88.5472,27.4164,88.5856,7.7,NH,Asphalt,0,1,0,1621,42.4,1,CRITICAL,0.738
NH-310,Mangan-Chungthang Road Sec-17,Sikkim,North Sikkim,27.5363,88.67,27.5747,88.6893,17.6,NH,Asphalt,0,1,1,2502,47.5,0,CRITICAL,0.716
NH-510,Namchi-Jorethang Rd Sec-18,Sikkim,South Sikkim,27.1378,88.3209,27.1676,88.3487,8.2,NH,Asphalt,0,1,0,1240,36.0,0,POOR,0.542
NH-29,Dimapur-Kohima Corridor Sec-19,Nagaland,Kohima,25.6805,94.2104,25.7148,94.2473,12.8,NH,Asphalt,0,0,0,1390,33.6,0,POOR,0.583
NH-29,Dimapur Gateway Sec-20,Nagaland,Dimapur,25.9518,93.6775,25.9835,93.7139,8.8,NH,Asphalt,0,0,0,147,5.4,0,GOOD,0.221
NH-02,Mokokchung-Amguri Rd Sec-1,Nagaland,Mokokchung,26.3822,94.6293,26.4026,94.6644,6.8,NH,Asphalt,0,0,0,1275,32.2,0,POOR,0.674
NH-02,Imphal Ring Road Sec-2,Manipur,Imphal West,24.8888,93.8027,24.9291,93.8219,16.1,NH,Asphalt,0,1,0,751,2.3,0,GOOD,0.138
NH-02,Imphal-Churachandpur Hwy Sec-3,Manipur,Bishnupur,24.7726,93.6554,24.7906,93.6739,11.3,NH,Asphalt,0,1,0,824,4.4,0,GOOD,0.062
NH-02,Mao-Maram Highway Sec-4,Manipur,Senapati,25.2003,93.9533,25.23,93.9867,10.6,NH,Asphalt,0,0,0,1309,27.0,0,POOR,0.622
NH-54,Silchar-Aizawl Hwy Sec-5,Mizoram,Aizawl,23.7834,92.602,23.8,92.6445,11.6,NH,Asphalt,0,0,0,1070,31.3,0,POOR,0.58
NH-54,Vairengte-Kolasib Corridor Sec-6,Mizoram,Kolasib,24.2259,92.6042,24.26,92.6301,12.6,NH,Asphalt,0,0,0,563,24.4,0,POOR,0.553
NH-54,Aizawl-Lunglei Road Sec-7,Mizoram,Lunglei,22.8631,92.6067,22.8858,92.6353,8.1,NH,Asphalt,0,0,0,975,30.5,0,POOR,0.521
NH-08,Assam-Agartala National Hwy Sec-8,Tripura,West Tripura,23.7367,91.2073,23.7586,91.2333,7.4,NH,Asphalt,0,0,0,83,2.3,0,GOOD,0.15
NH-08,Agartala-Udaipur Hwy Sec-9,Tripura,Sipahijala,23.6894,91.4198,23.7133,91.461,14.4,NH,Asphalt,0,0,0,50,1.1,0,GOOD,0.118
NH-08,Ambassa Corridor Sec-10,Tripura,Dhalai,23.7065,91.7425,23.7304,91.7825,15.9,NH,Asphalt,0,0,0,175,12.8,0,FAIR,0.401
NH-13,Bhalukpong-Tawang Hwy Sec-11,Arunachal Pradesh,Tawang,27.6586,91.8734,27.6772,91.9058,14.0,NH,Asphalt,0,0,1,2900,44.4,0,CRITICAL,0.82
NH-13,Trans-Arunachal Hwy Sec-12,Arunachal Pradesh,West Kameng,27.1445,92.4425,27.1889,92.4713,8.0,NH,Asphalt,0,0,0,2187,38.8,0,CRITICAL,0.893
NH-415,Itanagar-Naharlagun Corridor Sec-13,Arunachal Pradesh,Papum Pare,27.1597,93.4988,27.2001,93.5319,5.0,NH,Asphalt,0,0,0,313,20.1,0,FAIR,0.359
NH-515,Pasighat Corridor Sec-14,Arunachal Pradesh,East Siang,28.001,95.212,28.0229,95.2423,4.9,NH,Concrete,0,1,0,144,6.8,0,GOOD,0.098
NH-13,Ziro-Yachuli Road Sec-15,Arunachal Pradesh,Lower Subansiri,27.5935,93.948,27.6244,93.9756,16.3,NH,Asphalt,0,0,0,1579,32.1,0,POOR,0.646
NH-27,East-West Corridor Sec-16,Assam,Kamrup Metropolitan,26.1009,91.628,26.118,91.649,15.6,NH,Asphalt,0,1,0,107,2.3,0,GOOD,0.161
NH-27,Amingaon-Rangia Hwy Sec-17,Assam,Kamrup Rural,26.3295,91.5193,26.35,91.5624,11.4,NH,Asphalt,0,1,0,107,2.7,0,GOOD,0.091
NH-15,North Bank Hwy Sec-18,Assam,Darrang,26.5728,92.0385,26.6122,92.0702,9.3,NH,Concrete,0,1,0,57,0.4,0,GOOD,0.175
NH-15,Tezpur-Biswanath Hwy Sec-19,Assam,Sonitpur,26.5894,92.8584,26.6207,92.8793,8.4,NH,Asphalt,0,0,0,61,1.9,0,GOOD,0.122
NH-37,Upper Assam Hwy Sec-20,Assam,Dibrugarh,27.3648,94.9975,27.3853,95.033,8.7,NH,Concrete,0,1,0,132,0.4,0,GOOD,0.219
NH-37,Silchar-Badarpur Corridor Sec-1,Assam,Cachar,24.9581,92.8224,24.9938,92.8497,15.7,NH,Concrete,0,1,0,20,4.1,1,GOOD,0.141
NH-27,Kaziranga Bypass Sec-2,Assam,Nagaon,26.2493,92.7466,26.2741,92.7684,15.5,NH,Asphalt,1,1,0,68,2.4,0,GOOD,0.195
NH-206,Shillong-Dawki Hwy Sec-3,Meghalaya,East Khasi Hills,25.4676,91.8405,25.498,91.8814,9.3,NH,Asphalt,0,0,0,1504,29.7,0,POOR,0.472
NH-127B,Nongstoin Road Sec-4,Meghalaya,West Khasi Hills,25.4811,91.1235,25.5167,91.1441,8.3,NH,Asphalt,0,0,0,1329,29.2,0,POOR,0.541
NH-06,Guwahati-Shillong Expressway Sec-5,Meghalaya,Ri-Bhoi,25.9496,91.8798,25.976,91.8974,11.0,NH,Asphalt,0,0,0,576,16.4,0,FAIR,0.447
NH-06,Jowai Bypass Sec-6,Meghalaya,West Jaintia Hills,25.5944,92.2926,25.6317,92.3356,12.5,NH,Asphalt,0,0,0,1363,27.5,0,POOR,0.636
NH-10,Sevoke-Gangtok Hwy Sec-7,Sikkim,East Sikkim,27.4531,88.6749,27.48,88.7179,17.8,NH,Asphalt,0,1,0,1639,43.3,1,CRITICAL,0.735
NH-310,Mangan-Chungthang Road Sec-8,Sikkim,North Sikkim,27.3693,88.5836,27.391,88.623,6.3,NH,Asphalt,0,1,1,2404,46.2,0,CRITICAL,0.761
NH-510,Namchi-Jorethang Rd Sec-9,Sikkim,South Sikkim,27.1525,88.3123,27.1856,88.335,9.6,NH,Asphalt,0,1,0,1320,37.9,0,POOR,0.526
NH-29,Dimapur-Kohima Corridor Sec-10,Nagaland,Kohima,25.6214,94.1682,25.6602,94.1911,16.7,NH,Asphalt,0,0,0,1428,34.0,0,POOR,0.6
NH-29,Dimapur Gateway Sec-11,Nagaland,Dimapur,25.9237,93.6362,25.9403,93.6688,12.4,NH,Asphalt,0,0,0,197,3.5,0,GOOD,0.201
NH-02,Mokokchung-Amguri Rd Sec-12,Nagaland,Mokokchung,26.2354,94.4186,26.2513,94.4347,5.2,NH,Asphalt,0,0,0,1364,31.1,0,POOR,0.622
NH-02,Imphal Ring Road Sec-13,Manipur,Imphal West,24.6928,93.7941,24.7257,93.8193,7.6,NH,Asphalt,0,1,0,810,0.4,1,GOOD,0.152
NH-02,Imphal-Churachandpur Hwy Sec-14,Manipur,Bishnupur,24.5246,93.6161,24.5401,93.6583,15.7,NH,Asphalt,0,1,0,809,3.0,0,GOOD,0.212
NH-02,Mao-Maram Highway Sec-15,Manipur,Senapati,25.1316,93.9156,25.1671,93.9408,5.8,NH,Asphalt,0,0,0,1283,31.8,0,POOR,0.551
NH-54,Silchar-Aizawl Hwy Sec-16,Mizoram,Aizawl,23.7355,92.6246,23.753,92.6574,13.5,NH,Asphalt,0,0,0,1096,33.4,0,POOR,0.478
NH-54,Vairengte-Kolasib Corridor Sec-17,Mizoram,Kolasib,24.1756,92.7155,24.1993,92.7391,13.3,NH,Asphalt,0,0,0,621,26.3,0,POOR,0.58
NH-54,Aizawl-Lunglei Road Sec-18,Mizoram,Lunglei,22.8617,92.7776,22.8884,92.8147,11.4,NH,Asphalt,0,0,0,1071,29.4,0,POOR,0.669
NH-08,Assam-Agartala National Hwy Sec-19,Tripura,West Tripura,23.9162,91.2263,23.9467,91.2599,17.2,NH,Asphalt,0,0,0,20,2.1,0,GOOD,0.209
NH-08,Agartala-Udaipur Hwy Sec-20,Tripura,Sipahijala,23.6472,91.1688,23.6807,91.1975,9.5,NH,Concrete,0,0,0,77,5.2,0,GOOD,0.166
NH-08,Ambassa Corridor Sec-1,Tripura,Dhalai,23.7754,91.911,23.8177,91.9371,15.0,NH,Asphalt,0,0,0,88,13.9,0,FAIR,0.379
NH-13,Bhalukpong-Tawang Hwy Sec-2,Arunachal Pradesh,Tawang,27.5225,91.8697,27.5566,91.9018,14.7,NH,Asphalt,0,0,1,2870,46.3,0,CRITICAL,0.905
NH-13,Trans-Arunachal Hwy Sec-3,Arunachal Pradesh,West Kameng,27.2645,92.3857,27.2833,92.4162,6.0,NH,Asphalt,0,0,0,2147,38.2,0,CRITICAL,0.794
NH-415,Itanagar-Naharlagun Corridor Sec-4,Arunachal Pradesh,Papum Pare,27.1252,93.7477,27.158,93.7681,5.5,NH,Asphalt,0,0,0,293,19.3,0,FAIR,0.316
NH-515,Pasighat Corridor Sec-5,Arunachal Pradesh,East Siang,28.0424,95.2362,28.0798,95.2651,11.8,NH,Asphalt,0,1,0,208,10.5,1,POOR,0.675
NH-13,Ziro-Yachuli Road Sec-6,Arunachal Pradesh,Lower Subansiri,27.5641,93.9002,27.5989,93.9351,13.0,NH,Asphalt,0,0,0,1618,33.7,0,POOR,0.649
NH-27,East-West Corridor Sec-7,Assam,Kamrup Metropolitan,26.0132,91.7343,26.0304,91.7534,11.6,NH,Concrete,0,0,0,98,3.4,0,GOOD,0.115
NH-27,Amingaon-Rangia Hwy Sec-8,Assam,Kamrup Rural,26.2459,91.6417,26.2867,91.6837,10.7,NH,Asphalt,0,1,0,20,0.4,0,GOOD,0.143
NH-15,North Bank Hwy Sec-9,Assam,Darrang,26.4269,92.1028,26.4578,92.1453,8.0,NH,Asphalt,0,1,0,110,0.4,0,GOOD,0.133
NH-15,Tezpur-Biswanath Hwy Sec-10,Assam,Sonitpur,26.7678,92.7238,26.7858,92.7468,17.0,NH,Asphalt,0,1,0,23,0.4,0,GOOD,0.08
NH-37,Upper Assam Hwy Sec-11,Assam,Dibrugarh,27.3904,94.8671,27.4282,94.8869,17.9,NH,Asphalt,0,1,0,109,0.4,0,GOOD,0.242
NH-37,Silchar-Badarpur Corridor Sec-12,Assam,Cachar,24.9747,92.6353,24.9928,92.6558,7.4,NH,Concrete,0,1,0,20,0.4,0,GOOD,0.131
NH-27,Kaziranga Bypass Sec-13,Assam,Nagaon,26.2541,92.7164,26.2849,92.7417,10.4,NH,Asphalt,0,0,0,52,1.9,0,GOOD,0.225
NH-206,Shillong-Dawki Hwy Sec-14,Meghalaya,East Khasi Hills,25.5945,91.7589,25.6268,91.7922,17.8,NH,Asphalt,0,0,0,1528,29.9,0,POOR,0.494
NH-127B,Nongstoin Road Sec-15,Meghalaya,West Khasi Hills,25.5704,91.2749,25.6104,91.2923,17.3,NH,Asphalt,0,0,0,1234,27.7,0,POOR,0.576
NH-06,Guwahati-Shillong Expressway Sec-16,Meghalaya,Ri-Bhoi,26.0448,91.8403,26.0699,91.8556,15.6,NH,Asphalt,0,0,0,514,15.7,0,FAIR,0.255
NH-06,Jowai Bypass Sec-17,Meghalaya,West Jaintia Hills,25.3715,92.0776,25.4086,92.1111,16.9,NH,Asphalt,0,0,0,1271,24.6,0,POOR,0.626
NH-10,Sevoke-Gangtok Hwy Sec-18,Sikkim,East Sikkim,27.4554,88.6945,27.4994,88.7311,13.0,NH,Asphalt,0,1,0,1662,39.7,0,CRITICAL,0.828
NH-310,Mangan-Chungthang Road Sec-19,Sikkim,North Sikkim,27.612,88.475,27.632,88.4932,10.8,NH,Asphalt,0,1,1,2397,46.4,1,CRITICAL,0.838
NH-510,Namchi-Jorethang Rd Sec-20,Sikkim,South Sikkim,27.0742,88.2131,27.0906,88.2376,12.1,NH,Asphalt,0,1,0,1284,36.7,0,POOR,0.462
NH-29,Dimapur-Kohima Corridor Sec-1,Nagaland,Kohima,25.8245,93.9975,25.8523,94.0252,7.3,NH,Asphalt,0,0,0,1430,35.7,0,POOR,0.499
NH-29,Dimapur Gateway Sec-2,Nagaland,Dimapur,25.7798,93.6526,25.8195,93.6788,13.0,NH,Asphalt,0,0,0,204,2.3,0,GOOD,0.065
NH-02,Mokokchung-Amguri Rd Sec-3,Nagaland,Mokokchung,26.419,94.6393,26.4537,94.6766,11.8,NH,Asphalt,0,0,0,1369,29.6,0,POOR,0.516
NH-02,Imphal Ring Road Sec-4,Manipur,Imphal West,24.9494,94.0209,24.965,94.0576,17.5,NH,Asphalt,0,1,0,762,4.0,0,GOOD,0.175
NH-02,Imphal-Churachandpur Hwy Sec-5,Manipur,Bishnupur,24.7503,93.7102,24.7657,93.7503,8.8,NH,Asphalt,0,1,0,779,3.5,1,POOR,0.58
NH-02,Mao-Maram Highway Sec-6,Manipur,Senapati,25.3801,94.0717,25.3989,94.0985,14.6,NH,Asphalt,0,0,0,1269,29.4,0,POOR,0.591
NH-54,Silchar-Aizawl Hwy Sec-7,Mizoram,Aizawl,23.8507,92.82,23.8693,92.8523,15.1,NH,Asphalt,0,0,0,1136,31.7,0,POOR,0.576
NH-54,Vairengte-Kolasib Corridor Sec-8,Mizoram,Kolasib,24.1332,92.6417,24.1506,92.6642,16.1,NH,Asphalt,0,0,0,654,25.9,0,POOR,0.513
NH-54,Aizawl-Lunglei Road Sec-9,Mizoram,Lunglei,22.8005,92.7221,22.8193,92.7543,10.9,NH,Asphalt,0,0,0,1057,31.3,0,POOR,0.506
NH-08,Assam-Agartala National Hwy Sec-10,Tripura,West Tripura,23.8312,91.1469,23.8502,91.1879,9.2,NH,Concrete,0,0,0,20,2.5,0,GOOD,0.077
NH-08,Agartala-Udaipur Hwy Sec-11,Tripura,Sipahijala,23.7745,91.1799,23.8023,91.2121,13.8,NH,Asphalt,0,0,0,81,3.5,0,GOOD,0.22
NH-08,Ambassa Corridor Sec-12,Tripura,Dhalai,23.9588,91.8154,23.9899,91.8334,11.3,NH,Concrete,0,0,0,85,10.6,0,FAIR,0.373
NH-13,Bhalukpong-Tawang Hwy Sec-13,Arunachal Pradesh,Tawang,27.6341,91.8691,27.6576,91.8859,6.3,NH,Asphalt,0,0,1,2924,43.5,0,CRITICAL,0.741
NH-13,Trans-Arunachal Hwy Sec-14,Arunachal Pradesh,West Kameng,27.2188,92.2737,27.2402,92.3025,9.9,NH,Asphalt,0,0,1,2217,39.3,0,CRITICAL,0.739
NH-415,Itanagar-Naharlagun Corridor Sec-15,Arunachal Pradesh,Papum Pare,27.1988,93.5454,27.241,93.5884,15.2,NH,Asphalt,0,0,0,356,19.0,0,FAIR,0.425
NH-515,Pasighat Corridor Sec-16,Arunachal Pradesh,East Siang,28.0183,95.4248,28.0492,95.446,14.7,NH,Asphalt,0,1,0,150,11.0,0,FAIR,0.399
NH-13,Ziro-Yachuli Road Sec-17,Arunachal Pradesh,Lower Subansiri,27.6786,93.9057,27.6978,93.9339,7.4,NH,Asphalt,0,0,0,1603,30.4,0,POOR,0.602
NH-27,East-West Corridor Sec-18,Assam,Kamrup Metropolitan,26.2109,91.7896,26.2364,91.8262,9.9,NH,Concrete,1,0,0,104,3.7,0,GOOD,0.131
NH-27,Amingaon-Rangia Hwy Sec-19,Assam,Kamrup Rural,26.1622,91.6278,26.2012,91.6446,4.6,NH,Asphalt,1,1,0,96,1.0,0,GOOD,0.102
NH-15,North Bank Hwy Sec-20,Assam,Darrang,26.4164,92.1047,26.4576,92.1422,17.6,NH,Concrete,0,1,0,110,0.4,0,GOOD,0.246
NH-15,Tezpur-Biswanath Hwy Sec-1,Assam,Sonitpur,26.568,92.8474,26.602,92.8712,13.5,NH,Concrete,0,1,0,53,0.4,0,GOOD,0.209
NH-37,Upper Assam Hwy Sec-2,Assam,Dibrugarh,27.4856,94.8633,27.5106,94.8899,9.6,NH,Asphalt,0,1,0,98,0.4,1,GOOD,0.11
NH-37,Silchar-Badarpur Corridor Sec-3,Assam,Cachar,24.7639,92.7041,24.7959,92.7298,15.2,NH,Concrete,0,1,0,48,3.4,0,GOOD,0.22
NH-27,Kaziranga Bypass Sec-4,Assam,Nagaon,26.2325,92.7045,26.2589,92.7269,17.4,NH,Asphalt,0,0,0,45,2.7,0,GOOD,0.202
NH-206,Shillong-Dawki Hwy Sec-5,Meghalaya,East Khasi Hills,25.5619,91.7485,25.602,91.7908,10.9,NH,Asphalt,0,0,0,1431,30.3,0,POOR,0.518
NH-127B,Nongstoin Road Sec-6,Meghalaya,West Khasi Hills,25.5041,91.3633,25.5246,91.3791,6.6,NH,Asphalt,0,0,0,1247,27.5,0,POOR,0.548
NH-06,Guwahati-Shillong Expressway Sec-7,Meghalaya,Ri-Bhoi,25.7739,91.9991,25.8067,92.044,13.3,NH,Asphalt,0,0,0,560,15.6,0,FAIR,0.287
NH-06,Jowai Bypass Sec-8,Meghalaya,West Jaintia Hills,25.3539,92.2798,25.3812,92.3051,7.9,NH,Asphalt,0,0,0,1305,24.8,0,POOR,0.476
NH-10,Sevoke-Gangtok Hwy Sec-9,Sikkim,East Sikkim,27.2571,88.5088,27.2774,88.5263,15.4,NH,Asphalt,0,1,0,1701,42.6,1,CRITICAL,0.859
NH-310,Mangan-Chungthang Road Sec-10,Sikkim,North Sikkim,27.3843,88.4116,27.407,88.4511,13.7,NH,Asphalt,0,1,1,2477,48.5,1,CRITICAL,0.759
NH-510,Namchi-Jorethang Rd Sec-11,Sikkim,South Sikkim,27.1152,88.366,27.1325,88.4078,12.9,NH,Asphalt,0,1,0,1269,34.0,0,POOR,0.639
NH-29,Dimapur-Kohima Corridor Sec-12,Nagaland,Kohima,25.6028,94.0358,25.6387,94.0796,8.9,NH,Asphalt,0,0,0,1466,37.5,0,POOR,0.679
NH-29,Dimapur Gateway Sec-13,Nagaland,Dimapur,25.9189,93.5909,25.9606,93.6159,16.3,NH,Asphalt,0,1,0,165,3.0,0,GOOD,0.065
NH-02,Mokokchung-Amguri Rd Sec-14,Nagaland,Mokokchung,26.3081,94.5233,26.3421,94.5473,15.7,NH,Asphalt,0,0,0,1290,29.5,0,POOR,0.559
NH-02,Imphal Ring Road Sec-15,Manipur,Imphal West,24.9157,93.9911,24.932,94.0173,6.2,NH,Asphalt,0,0,0,734,2.9,0,GOOD,0.21
NH-02,Imphal-Churachandpur Hwy Sec-16,Manipur,Bishnupur,24.5253,93.7125,24.546,93.7443,4.5,NH,Asphalt,0,1,0,810,2.8,0,GOOD,0.208
NH-02,Mao-Maram Highway Sec-17,Manipur,Senapati,25.3792,93.9724,25.4089,93.9938,8.1,NH,Asphalt,0,0,0,1310,31.9,0,POOR,0.625
NH-54,Silchar-Aizawl Hwy Sec-18,Mizoram,Aizawl,23.6252,92.581,23.6548,92.6023,6.3,NH,Asphalt,0,0,0,1189,31.3,0,POOR,0.53
NH-54,Vairengte-Kolasib Corridor Sec-19,Mizoram,Kolasib,24.1019,92.5934,24.1426,92.6346,8.1,NH,Asphalt,0,0,0,590,24.6,0,POOR,0.554
NH-54,Aizawl-Lunglei Road Sec-20,Mizoram,Lunglei,22.8825,92.7644,22.9053,92.7875,6.1,NH,Asphalt,0,0,0,1004,33.7,0,POOR,0.587
NH-08,Assam-Agartala National Hwy Sec-1,Tripura,West Tripura,23.8563,91.3339,23.8939,91.3558,8.8,NH,Concrete,0,0,0,20,1.5,0,GOOD,0.245
NH-08,Agartala-Udaipur Hwy Sec-2,Tripura,Sipahijala,23.5085,91.1852,23.5241,91.2126,15.3,NH,Asphalt,0,0,0,91,5.5,0,GOOD,0.116
NH-08,Ambassa Corridor Sec-3,Tripura,Dhalai,23.9993,91.8891,24.0264,91.925,16.1,NH,Asphalt,0,0,0,173,11.6,0,FAIR,0.435
NH-13,Bhalukpong-Tawang Hwy Sec-4,Arunachal Pradesh,Tawang,27.6904,91.8677,27.7252,91.9009,17.5,NH,Asphalt,0,0,1,2846,45.0,0,CRITICAL,0.759
NH-13,Trans-Arunachal Hwy Sec-5,Arunachal Pradesh,West Kameng,27.2706,92.361,27.3132,92.3931,6.8,NH,Asphalt,0,0,0,2164,39.7,0,CRITICAL,0.918
NH-415,Itanagar-Naharlagun Corridor Sec-6,Arunachal Pradesh,Papum Pare,27.0236,93.5395,27.0547,93.5802,17.2,NH,Asphalt,0,0,0,358,20.9,0,FAIR,0.384
NH-515,Pasighat Corridor Sec-7,Arunachal Pradesh,East Siang,28.0104,95.4677,28.0407,95.5057,16.3,NH,Asphalt,0,1,0,183,7.9,0,GOOD,0.143
NH-13,Ziro-Yachuli Road Sec-8,Arunachal Pradesh,Lower Subansiri,27.6641,93.7886,27.7017,93.8141,16.1,NH,Asphalt,0,0,0,1545,32.7,0,POOR,0.591
NH-27,East-West Corridor Sec-9,Assam,Kamrup Metropolitan,26.1032,91.7314,26.1253,91.7713,8.9,NH,Asphalt,1,0,0,24,0.9,0,GOOD,0.105
NH-27,Amingaon-Rangia Hwy Sec-10,Assam,Kamrup Rural,26.2058,91.66,26.2462,91.6787,8.1,NH,Concrete,0,1,0,20,3.0,0,GOOD,0.105
NH-15,North Bank Hwy Sec-11,Assam,Darrang,26.5748,92.0832,26.6025,92.1148,12.1,NH,Concrete,0,1,0,77,0.4,1,POOR,0.476
NH-15,Tezpur-Biswanath Hwy Sec-12,Assam,Sonitpur,26.5699,92.7368,26.5881,92.7633,15.7,NH,Concrete,0,1,0,28,1.6,0,GOOD,0.073
NH-37,Upper Assam Hwy Sec-13,Assam,Dibrugarh,27.3673,94.9103,27.4039,94.9502,7.2,NH,Asphalt,0,1,0,160,2.2,0,GOOD,0.12
NH-37,Silchar-Badarpur Corridor Sec-14,Assam,Cachar,24.9462,92.6336,24.9896,92.6663,14.8,NH,Asphalt,0,1,0,20,1.4,0,GOOD,0.203
NH-27,Kaziranga Bypass Sec-15,Assam,Nagaon,26.4086,92.675,26.4388,92.6962,10.8,NH,Asphalt,1,1,0,20,0.4,0,GOOD,0.172
NH-206,Shillong-Dawki Hwy Sec-16,Meghalaya,East Khasi Hills,25.5582,91.9503,25.5886,91.9873,7.4,NH,Asphalt,0,0,0,1439,28.7,0,POOR,0.474
NH-127B,Nongstoin Road Sec-17,Meghalaya,West Khasi Hills,25.6356,91.3813,25.6591,91.4105,4.7,NH,Asphalt,0,0,0,1265,26.1,0,POOR,0.646
