landslide_id,date,state,district,latitude,longitude,rainfall_mm,elevation_m,slope_percent,soil_type,landslide_occurred,severity,road_blocked,duration_hours
LS002101,2025-10-28,Manipur,Bishnupur,24.7331,93.6872,8.9,792,4.7,Lacustrine_Alluvium,0,NONE,0,0.0
LS002102,2025-10-28,Manipur,Senapati,25.1334,94.1515,9.3,1197,28.1,Clayey_Loam,0,NONE,0,0.0
LS002103,2025-10-28,Mizoram,Aizawl,23.7175,92.6831,3.8,1132,31.0,Siltstone_Shale,0,NONE,0,0.0
LS002104,2025-10-28,Mizoram,Kolasib,24.2472,92.6883,12.9,659,23.6,Red_Loam,0,NONE,0,0.0
LS002105,2025-10-28,Mizoram,Lunglei,22.9426,92.7866,4.7,1068,31.5,Siltstone_Shale,0,NONE,0,0.0
LS002106,2025-10-28,Tripura,West Tripura,23.7471,91.2459,1.0,32,3.9,Sandy_Clay,0,NONE,0,0.0
LS002107,2025-10-28,Tripura,Sipahijala,23.719,91.2184,12.0,20,2.6,Sandy_Clay,0,NONE,0,0.0
LS002108,2025-10-28,Tripura,Dhalai,23.9854,91.8732,10.4,93,10.2,Red_Laterite,0,NONE,0,0.0
LS002109,2025-10-29,Arunachal Pradesh,Tawang,27.6596,91.7816,5.8,2954,44.3,Gneissic_Debris,0,NONE,0,0.0
LS002110,2025-10-29,Arunachal Pradesh,West Kameng,27.2574,92.4252,3.7,2185,36.8,Schist_Shale,0,NONE,0,0.0
LS002111,2025-10-29,Arunachal Pradesh,Papum Pare,26.9756,93.596,1.1,279,18.0,Colluvial_Soil,0,NONE,0,0.0
LS002112,2025-10-29,Arunachal Pradesh,East Siang,28.0161,95.3084,11.8,142,7.2,Alluvial_Gravel,0,NONE,0,0.0
LS002113,2025-10-29,Arunachal Pradesh,Lower Subansiri,27.6196,93.8068,7.1,1537,30.8,Schist_Shale,0,NONE,0,0.0
LS002114,2025-10-29,Assam,Kamrup Metropolitan,26.0773,91.7684,2.3,61,0.9,Alluvial_Clay,0,NONE,0,0.0
LS002115,2025-10-29,Assam,Kamrup Rural,26.2289,91.6997,10.7,26,0.4,Alluvial_Silt,0,NONE,0,0.0
LS002116,2025-10-29,Assam,Darrang,26.4746,91.9526,6.8,60,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002117,2025-10-29,Assam,Sonitpur,26.6699,92.8573,10.5,68,1.6,Alluvial_Silt,0,NONE,0,0.0
LS002118,2025-10-29,Assam,Dibrugarh,27.57,94.9695,11.7,111,0.4,Alluvial_Clay,0,NONE,0,0.0
LS002119,2025-10-30,Assam,Cachar,24.7876,92.7153,0.2,41,0.7,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002120,2025-10-30,Assam,Nagaon,26.2507,92.8063,8.7,83,0.9,Alluvial_Clay,0,NONE,0,0.0
LS002121,2025-10-30,Meghalaya,East Khasi Hills,25.7008,91.8149,0.1,1470,31.4,Sandstone_Silt,0,NONE,0,0.0
LS002122,2025-10-30,Meghalaya,West Khasi Hills,25.4596,91.2466,1.8,1221,28.8,Red_Loam,0,NONE,0,0.0
LS002123,2025-10-30,Meghalaya,Ri-Bhoi,25.7562,92.0223,11.1,602,14.4,Laterite_Clay,0,NONE,0,0.0
LS002124,2025-10-30,Meghalaya,West Jaintia Hills,25.5559,92.2282,9.7,1330,26.4,Limestone_Clay,0,NONE,0,0.0
LS002125,2025-10-30,Sikkim,East Sikkim,27.2632,88.4893,11.5,1694,39.6,Loose_Phyllite,0,NONE,0,0.0
LS002126,2025-10-30,Sikkim,North Sikkim,27.4372,88.4685,7.9,2454,46.8,Schist_Shale,0,NONE,0,0.0
LS002127,2025-10-30,Sikkim,South Sikkim,27.0482,88.2914,2.3,1334,35.4,Loose_Phyllite,0,NONE,0,0.0
LS002128,2025-10-30,Nagaland,Kohima,25.6303,94.1223,5.9,1464,35.7,Disang_Shale,0,NONE,0,0.0
LS002129,2025-10-31,Nagaland,Dimapur,25.7609,93.6833,9.1,225,3.0,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS002130,2025-10-31,Nagaland,Mokokchung,26.3742,94.6295,13.7,1367,31.5,Disang_Shale,0,NONE,0,0.0
LS002131,2025-10-31,Manipur,Imphal West,24.8727,94.0053,11.7,727,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS002132,2025-10-31,Manipur,Bishnupur,24.5485,93.9127,2.2,755,3.5,Lacustrine_Alluvium,0,NONE,0,0.0
LS002133,2025-10-31,Manipur,Senapati,25.3323,94.152,11.6,1236,28.0,Clayey_Loam,0,NONE,0,0.0
LS002134,2025-10-31,Mizoram,Aizawl,23.8533,92.6809,5.6,1083,35.3,Siltstone_Shale,0,NONE,0,0.0
LS002135,2025-10-31,Mizoram,Kolasib,24.2736,92.7998,2.1,607,26.9,Red_Loam,0,NONE,0,0.0
LS002136,2025-10-31,Mizoram,Lunglei,22.7825,92.8631,10.1,1004,33.4,Siltstone_Shale,0,NONE,0,0.0
LS002137,2025-10-31,Tripura,West Tripura,23.8067,91.435,4.6,20,0.6,Sandy_Clay,0,NONE,0,0.0
LS002138,2025-10-31,Tripura,Sipahijala,23.6956,91.4123,1.2,20,2.7,Sandy_Clay,0,NONE,0,0.0
LS002139,2025-11-01,Tripura,Dhalai,23.9904,91.9377,1.9,116,10.1,Red_Laterite,0,NONE,0,0.0
LS002140,2025-11-01,Arunachal Pradesh,Tawang,27.7143,91.7535,13.0,2927,42.8,Gneissic_Debris,0,NONE,0,0.0
LS002141,2025-11-01,Arunachal Pradesh,West Kameng,27.3016,92.4652,8.1,2178,37.9,Schist_Shale,0,NONE,0,0.0
LS002142,2025-11-01,Arunachal Pradesh,Papum Pare,27.0388,93.6028,11.7,287,17.4,Colluvial_Soil,0,NONE,0,0.0
LS002143,2025-11-01,Arunachal Pradesh,East Siang,27.932,95.2677,6.1,150,8.5,Alluvial_Gravel,0,NONE,0,0.0
LS002144,2025-11-01,Arunachal Pradesh,Lower Subansiri,27.415,93.7213,11.9,1612,31.3,Schist_Shale,0,NONE,0,0.0
LS002145,2025-11-01,Assam,Kamrup Metropolitan,26.1941,91.8169,2.9,20,3.5,Alluvial_Clay,0,NONE,0,0.0
LS002146,2025-11-01,Assam,Kamrup Rural,26.0778,91.6319,2.6,53,1.3,Alluvial_Silt,0,NONE,0,0.0
LS002147,2025-11-01,Assam,Darrang,26.3677,92.023,5.8,37,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002148,2025-11-01,Assam,Sonitpur,26.5997,92.7623,0.6,133,0.4,Alluvial_Silt,0,NONE,0,0.0
LS002149,2025-11-02,Assam,Dibrugarh,27.4134,94.8552,8.9,120,0.5,Alluvial_Clay,0,NONE,0,0.0
LS002150,2025-11-02,Assam,Cachar,24.9246,92.6707,8.6,63,0.4,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002151,2025-11-02,Assam,Nagaon,26.3615,92.6243,6.2,20,0.4,Alluvial_Clay,0,NONE,0,0.0
LS002152,2025-11-02,Meghalaya,East Khasi Hills,25.5671,91.7983,6.4,1530,32.4,Sandstone_Silt,0,NONE,0,0.0
LS002153,2025-11-02,Meghalaya,West Khasi Hills,25.4016,91.2426,4.0,1260,28.0,Red_Loam,0,NONE,0,0.0
LS002154,2025-11-02,Meghalaya,Ri-Bhoi,25.8573,91.8363,6.3,549,16.1,Laterite_Clay,0,NONE,0,0.0
LS002155,2025-11-02,Meghalaya,West Jaintia Hills,25.3083,92.2177,4.8,1368,25.6,Limestone_Clay,0,NONE,0,0.0
LS002156,2025-11-02,Sikkim,East Sikkim,27.3735,88.5472,0.7,1621,42.4,Loose_Phyllite,0,NONE,0,0.0
LS002157,2025-11-02,Sikkim,North Sikkim,27.5363,88.67,13.7,2502,47.5,Schist_Shale,0,NONE,0,0.0
LS002158,2025-11-02,Sikkim,South Sikkim,27.1378,88.3209,13.8,1240,36.0,Loose_Phyllite,0,NONE,0,0.0
LS002159,2025-11-03,Nagaland,Kohima,25.6805,94.2104,11.9,1390,33.6,Disang_Shale,0,NONE,0,0.0
LS002160,2025-11-03,Nagaland,Dimapur,25.9518,93.6775,0.6,147,5.4,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS002161,2025-11-03,Nagaland,Mokokchung,26.3822,94.6293,7.1,1275,32.2,Disang_Shale,0,NONE,0,0.0
LS002162,2025-11-03,Manipur,Imphal West,24.8888,93.8027,4.0,751,2.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS002163,2025-11-03,Manipur,Bishnupur,24.7726,93.6554,3.9,824,4.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS002164,2025-11-03,Manipur,Senapati,25.2003,93.9533,2.0,1309,27.0,Clayey_Loam,0,NONE,0,0.0
LS002165,2025-11-03,Mizoram,Aizawl,23.7834,92.602,11.1,1070,31.3,Siltstone_Shale,0,NONE,0,0.0
LS002166,2025-11-03,Mizoram,Kolasib,24.2259,92.6042,10.6,563,24.4,Red_Loam,0,NONE,0,0.0
LS002167,2025-11-03,Mizoram,Lunglei,22.8631,92.6067,11.6,975,30.5,Siltstone_Shale,0,NONE,0,0.0
LS002168,2025-11-03,Tripura,West Tripura,23.7367,91.2073,10.6,83,2.3,Sandy_Clay,0,NONE,0,0.0
LS002169,2025-11-04,Tripura,Sipahijala,23.6894,91.4198,6.0,50,1.1,Sandy_Clay,0,NONE,0,0.0
LS002170,2025-11-04,Tripura,Dhalai,23.7065,91.7425,13.9,175,12.8,Red_Laterite,0,NONE,0,0.0
LS002171,2025-11-04,Arunachal Pradesh,Tawang,27.6586,91.8734,11.5,2900,44.4,Gneissic_Debris,0,NONE,0,0.0
LS002172,2025-11-04,Arunachal Pradesh,West Kameng,27.1445,92.4425,7.4,2187,38.8,Schist_Shale,0,NONE,0,0.0
LS002173,2025-11-04,Arunachal Pradesh,Papum Pare,27.1597,93.4988,12.2,313,20.1,Colluvial_Soil,0,NONE,0,0.0
LS002174,2025-11-04,Arunachal Pradesh,East Siang,28.001,95.212,0.1,144,6.8,Alluvial_Gravel,0,NONE,0,0.0
LS002175,2025-11-04,Arunachal Pradesh,Lower Subansiri,27.5935,93.948,12.1,1579,32.1,Schist_Shale,0,NONE,0,0.0
LS002176,2025-11-04,Assam,Kamrup Metropolitan,26.1009,91.628,6.3,107,2.3,Alluvial_Clay,0,NONE,0,0.0
LS002177,2025-11-04,Assam,Kamrup Rural,26.3295,91.5193,1.9,107,2.7,Alluvial_Silt,0,NONE,0,0.0
LS002178,2025-11-04,Assam,Darrang,26.5728,92.0385,11.3,57,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002179,2025-11-05,Assam,Sonitpur,26.5894,92.8584,2.9,61,1.9,Alluvial_Silt,0,NONE,0,0.0
LS002180,2025-11-05,Assam,Dibrugarh,27.3648,94.9975,10.6,132,0.4,Alluvial_Clay,0,NONE,0,0.0
LS002181,2025-11-05,Assam,Cachar,24.9581,92.8224,12.9,20,4.1,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002182,2025-11-05,Assam,Nagaon,26.2493,92.7466,4.3,68,2.4,Alluvial_Clay,0,NONE,0,0.0
LS002183,2025-11-05,Meghalaya,East Khasi Hills,25.4676,91.8405,9.5,1504,29.7,Sandstone_Silt,0,NONE,0,0.0
LS002184,2025-11-05,Meghalaya,West Khasi Hills,25.4811,91.1235,11.8,1329,29.2,Red_Loam,0,NONE,0,0.0
LS002185,2025-11-05,Meghalaya,Ri-Bhoi,25.9496,91.8798,13.0,576,16.4,Laterite_Clay,0,NONE,0,0.0
LS002186,2025-11-05,Meghalaya,West Jaintia Hills,25.5944,92.2926,4.8,1363,27.5,Limestone_Clay,0,NONE,0,0.0
LS002187,2025-11-05,Sikkim,East Sikkim,27.4531,88.6749,9.3,1639,43.3,Loose_Phyllite,0,NONE,0,0.0
LS002188,2025-11-05,Sikkim,North Sikkim,27.3693,88.5836,2.9,2404,46.2,Schist_Shale,0,NONE,0,0.0
LS002189,2025-11-06,Sikkim,South Sikkim,27.1525,88.3123,4.5,1320,37.9,Loose_Phyllite,0,NONE,0,0.0
LS002190,2025-11-06,Nagaland,Kohima,25.6214,94.1682,2.8,1428,34.0,Disang_Shale,0,NONE,0,0.0
LS002191,2025-11-06,Nagaland,Dimapur,25.9237,93.6362,5.0,197,3.5,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS002192,2025-11-06,Nagaland,Mokokchung,26.2354,94.4186,10.1,1364,31.1,Disang_Shale,0,NONE,0,0.0
LS002193,2025-11-06,Manipur,Imphal West,24.6928,93.7941,9.0,810,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS002194,2025-11-06,Manipur,Bishnupur,24.5246,93.6161,5.3,809,3.0,Lacustrine_Alluvium,0,NONE,0,0.0
LS002195,2025-11-06,Manipur,Senapati,25.1316,93.9156,8.8,1283,31.8,Clayey_Loam,0,NONE,0,0.0
LS002196,2025-11-06,Mizoram,Aizawl,23.7355,92.6246,12.5,1096,33.4,Siltstone_Shale,0,NONE,0,0.0
LS002197,2025-11-06,Mizoram,Kolasib,24.1756,92.7155,7.8,621,26.3,Red_Loam,0,NONE,0,0.0
LS002198,2025-11-06,Mizoram,Lunglei,22.8617,92.7776,12.9,1071,29.4,Siltstone_Shale,0,NONE,0,0.0
LS002199,2025-11-07,Tripura,West Tripura,23.9162,91.2263,13.5,20,2.1,Sandy_Clay,0,NONE,0,0.0
LS002200,2025-11-07,Tripura,Sipahijala,23.6472,91.1688,14.0,77,5.2,Sandy_Clay,0,NONE,0,0.0
LS002201,2025-11-07,Tripura,Dhalai,23.7754,91.911,5.0,88,13.9,Red_Laterite,0,NONE,0,0.0
LS002202,2025-11-07,Arunachal Pradesh,Tawang,27.5225,91.8697,12.4,2870,46.3,Gneissic_Debris,0,NONE,0,0.0
LS002203,2025-11-07,Arunachal Pradesh,West Kameng,27.2645,92.3857,0.4,2147,38.2,Schist_Shale,0,NONE,0,0.0
LS002204,2025-11-07,Arunachal Pradesh,Papum Pare,27.1252,93.7477,8.6,293,19.3,Colluvial_Soil,0,NONE,0,0.0
LS002205,2025-11-07,Arunachal Pradesh,East Siang,28.0424,95.2362,6.0,208,10.5,Alluvial_Gravel,0,NONE,0,0.0
LS002206,2025-11-07,Arunachal Pradesh,Lower Subansiri,27.5641,93.9002,11.1,1618,33.7,Schist_Shale,0,NONE,0,0.0
LS002207,2025-11-07,Assam,Kamrup Metropolitan,26.0132,91.7343,13.4,98,3.4,Alluvial_Clay,0,NONE,0,0.0
LS002208,2025-11-07,Assam,Kamrup Rural,26.2459,91.6417,2.4,20,0.4,Alluvial_Silt,0,NONE,0,0.0
LS002209,2025-11-08,Assam,Darrang,26.4269,92.1028,9.0,110,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002210,2025-11-08,Assam,Sonitpur,26.7678,92.7238,0.2,23,0.4,Alluvial_Silt,0,NONE,0,0.0
LS002211,2025-11-08,Assam,Dibrugarh,27.3904,94.8671,7.2,109,0.4,Alluvial_Clay,0,NONE,0,0.0
LS002212,2025-11-08,Assam,Cachar,24.9747,92.6353,11.3,20,0.4,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002213,2025-11-08,Assam,Nagaon,26.2541,92.7164,3.4,52,1.9,Alluvial_Clay,0,NONE,0,0.0
LS002214,2025-11-08,Meghalaya,East Khasi Hills,25.5945,91.7589,10.0,1528,29.9,Sandstone_Silt,0,NONE,0,0.0
LS002215,2025-11-08,Meghalaya,West Khasi Hills,25.5704,91.2749,2.0,1234,27.7,Red_Loam,0,NONE,0,0.0
LS002216,2025-11-08,Meghalaya,Ri-Bhoi,26.0448,91.8403,6.4,514,15.7,Laterite_Clay,0,NONE,0,0.0
LS002217,2025-11-08,Meghalaya,West Jaintia Hills,25.3715,92.0776,11.7,1271,24.6,Limestone_Clay,0,NONE,0,0.0
LS002218,2025-11-08,Sikkim,East Sikkim,27.4554,88.6945,5.8,1662,39.7,Loose_Phyllite,0,NONE,0,0.0
LS002219,2025-11-09,Sikkim,North Sikkim,27.612,88.475,8.3,2397,46.4,Schist_Shale,0,NONE,0,0.0
LS002220,2025-11-09,Sikkim,South Sikkim,27.0742,88.2131,1.5,1284,36.7,Loose_Phyllite,0,NONE,0,0.0
LS002221,2025-11-09,Nagaland,Kohima,25.8245,93.9975,5.8,1430,35.7,Disang_Shale,0,NONE,0,0.0
LS002222,2025-11-09,Nagaland,Dimapur,25.7798,93.6526,11.6,204,2.3,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS002223,2025-11-09,Nagaland,Mokokchung,26.419,94.6393,3.0,1369,29.6,Disang_Shale,0,NONE,0,0.0
LS002224,2025-11-09,Manipur,Imphal West,24.9494,94.0209,11.2,762,4.0,Lacustrine_Alluvium,0,NONE,0,0.0
LS002225,2025-11-09,Manipur,Bishnupur,24.7503,93.7102,3.4,779,3.5,Lacustrine_Alluvium,0,NONE,0,0.0
LS002226,2025-11-09,Manipur,Senapati,25.3801,94.0717,1.3,1269,29.4,Clayey_Loam,0,NONE,0,0.0
LS002227,2025-11-09,Mizoram,Aizawl,23.8507,92.82,3.6,1136,31.7,Siltstone_Shale,0,NONE,0,0.0
LS002228,2025-11-09,Mizoram,Kolasib,24.1332,92.6417,12.1,654,25.9,Red_Loam,0,NONE,0,0.0
LS002229,2025-11-10,Mizoram,Lunglei,22.8005,92.7221,7.1,1057,31.3,Siltstone_Shale,0,NONE,0,0.0
LS002230,2025-11-10,Tripura,West Tripura,23.8312,91.1469,14.0,20,2.5,Sandy_Clay,0,NONE,0,0.0
LS002231,2025-11-10,Tripura,Sipahijala,23.7745,91.1799,2.2,81,3.5,Sandy_Clay,0,NONE,0,0.0
LS002232,2025-11-10,Tripura,Dhalai,23.9588,91.8154,3.2,85,10.6,Red_Laterite,0,NONE,0,0.0
LS002233,2025-11-10,Arunachal Pradesh,Tawang,27.6341,91.8691,0.8,2924,43.5,Gneissic_Debris,0,NONE,0,0.0
LS002234,2025-11-10,Arunachal Pradesh,West Kameng,27.2188,92.2737,8.4,2217,39.3,Schist_Shale,0,NONE,0,0.0
LS002235,2025-11-10,Arunachal Pradesh,Papum Pare,27.1988,93.5454,10.6,356,19.0,Colluvial_Soil,0,NONE,0,0.0
LS002236,2025-11-10,Arunachal Pradesh,East Siang,28.0183,95.4248,2.9,150,11.0,Alluvial_Gravel,0,NONE,0,0.0
LS002237,2025-11-10,Arunachal Pradesh,Lower Subansiri,27.6786,93.9057,2.7,1603,30.4,Schist_Shale,0,NONE,0,0.0
LS002238,2025-11-10,Assam,Kamrup Metropolitan,26.2109,91.7896,3.4,104,3.7,Alluvial_Clay,0,NONE,0,0.0
LS002239,2025-11-11,Assam,Kamrup Rural,26.1622,91.6278,11.6,96,1.0,Alluvial_Silt,0,NONE,0,0.0
LS002240,2025-11-11,Assam,Darrang,26.4164,92.1047,1.7,110,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002241,2025-11-11,Assam,Sonitpur,26.568,92.8474,4.0,53,0.4,Alluvial_Silt,0,NONE,0,0.0
LS002242,2025-11-11,Assam,Dibrugarh,27.4856,94.8633,3.5,98,0.4,Alluvial_Clay,0,NONE,0,0.0
LS002243,2025-11-11,Assam,Cachar,24.7639,92.7041,9.6,48,3.4,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002244,2025-11-11,Assam,Nagaon,26.2325,92.7045,10.9,45,2.7,Alluvial_Clay,0,NONE,0,0.0
LS002245,2025-11-11,Meghalaya,East Khasi Hills,25.5619,91.7485,0.8,1431,30.3,Sandstone_Silt,0,NONE,0,0.0
LS002246,2025-11-11,Meghalaya,West Khasi Hills,25.5041,91.3633,0.0,1247,27.5,Red_Loam,0,NONE,0,0.0
LS002247,2025-11-11,Meghalaya,Ri-Bhoi,25.7739,91.9991,7.5,560,15.6,Laterite_Clay,0,NONE,0,0.0
LS002248,2025-11-11,Meghalaya,West Jaintia Hills,25.3539,92.2798,5.6,1305,24.8,Limestone_Clay,0,NONE,0,0.0
LS002249,2025-11-12,Sikkim,East Sikkim,27.2571,88.5088,12.9,1701,42.6,Loose_Phyllite,0,NONE,0,0.0
LS002250,2025-11-12,Sikkim,North Sikkim,27.3843,88.4116,2.7,2477,48.5,Schist_Shale,0,NONE,0,0.0
LS002251,2025-11-12,Sikkim,South Sikkim,27.1152,88.366,4.7,1269,34.0,Loose_Phyllite,0,NONE,0,0.0
LS002252,2025-11-12,Nagaland,Kohima,25.6028,94.0358,8.6,1466,37.5,Disang_Shale,0,NONE,0,0.0
LS002253,2025-11-12,Nagaland,Dimapur,25.9189,93.5909,9.8,165,3.0,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS002254,2025-11-12,Nagaland,Mokokchung,26.3081,94.5233,7.8,1290,29.5,Disang_Shale,0,NONE,0,0.0
LS002255,2025-11-12,Manipur,Imphal West,24.9157,93.9911,8.4,734,2.9,Lacustrine_Alluvium,0,NONE,0,0.0
LS002256,2025-11-12,Manipur,Bishnupur,24.5253,93.7125,9.2,810,2.8,Lacustrine_Alluvium,0,NONE,0,0.0
LS002257,2025-11-12,Manipur,Senapati,25.3792,93.9724,6.4,1310,31.9,Clayey_Loam,0,NONE,0,0.0
LS002258,2025-11-12,Mizoram,Aizawl,23.6252,92.581,13.2,1189,31.3,Siltstone_Shale,0,NONE,0,0.0
LS002259,2025-11-13,Mizoram,Kolasib,24.1019,92.5934,0.3,590,24.6,Red_Loam,0,NONE,0,0.0
LS002260,2025-11-13,Mizoram,Lunglei,22.8825,92.7644,0.7,1004,33.7,Siltstone_Shale,0,NONE,0,0.0
LS002261,2025-11-13,Tripura,West Tripura,23.8563,91.3339,6.0,20,1.5,Sandy_Clay,0,NONE,0,0.0
LS002262,2025-11-13,Tripura,Sipahijala,23.5085,91.1852,12.6,91,5.5,Sandy_Clay,0,NONE,0,0.0
LS002263,2025-11-13,Tripura,Dhalai,23.9993,91.8891,13.3,173,11.6,Red_Laterite,0,NONE,0,0.0
LS002264,2025-11-13,Arunachal Pradesh,Tawang,27.6904,91.8677,10.7,2846,45.0,Gneissic_Debris,0,NONE,0,0.0
LS002265,2025-11-13,Arunachal Pradesh,West Kameng,27.2706,92.361,6.3,2164,39.7,Schist_Shale,0,NONE,0,0.0
LS002266,2025-11-13,Arunachal Pradesh,Papum Pare,27.0236,93.5395,0.9,358,20.9,Colluvial_Soil,0,NONE,0,0.0
LS002267,2025-11-13,Arunachal Pradesh,East Siang,28.0104,95.4677,8.7,183,7.9,Alluvial_Gravel,0,NONE,0,0.0
LS002268,2025-11-13,Arunachal Pradesh,Lower Subansiri,27.6641,93.7886,0.9,1545,32.7,Schist_Shale,0,NONE,0,0.0
LS002269,2025-11-14,Assam,Kamrup Metropolitan,26.1032,91.7314,7.8,24,0.9,Alluvial_Clay,0,NONE,0,0.0
LS002270,2025-11-14,Assam,Kamrup Rural,26.2058,91.66,6.4,20,3.0,Alluvial_Silt,0,NONE,0,0.0
LS002271,2025-11-14,Assam,Darrang,26.5748,92.0832,11.5,77,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002272,2025-11-14,Assam,Sonitpur,26.5699,92.7368,10.5,28,1.6,Alluvial_Silt,0,NONE,0,0.0
LS002273,2025-11-14,Assam,Dibrugarh,27.3673,94.9103,2.1,160,2.2,Alluvial_Clay,0,NONE,0,0.0
LS002274,2025-11-14,Assam,Cachar,24.9462,92.6336,10.8,20,1.4,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002275,2025-11-14,Assam,Nagaon,26.4086,92.675,9.3,20,0.4,Alluvial_Clay,0,NONE,0,0.0
LS002276,2025-11-14,Meghalaya,East Khasi Hills,25.5582,91.9503,8.2,1439,28.7,Sandstone_Silt,0,NONE,0,0.0
LS002277,2025-11-14,Meghalaya,West Khasi Hills,25.6356,91.3813,9.0,1265,26.1,Red_Loam,0,NONE,0,0.0
LS002278,2025-11-14,Meghalaya,Ri-Bhoi,25.8224,91.818,3.9,533,18.5,Laterite_Clay,0,NONE,0,0.0
LS002279,2025-11-15,Meghalaya,West Jaintia Hills,25.4774,92.235,9.3,1362,23.7,Limestone_Clay,0,NONE,0,0.0
LS002280,2025-11-15,Sikkim,East Sikkim,27.2954,88.5912,2.6,1642,42.7,Loose_Phyllite,0,NONE,0,0.0
LS002281,2025-11-15,Sikkim,North Sikkim,27.4807,88.6273,11.3,2479,46.7,Schist_Shale,0,NONE,0,0.0
LS002282,2025-11-15,Sikkim,South Sikkim,27.2498,88.4749,4.1,1359,36.2,Loose_Phyllite,0,NONE,0,0.0
LS002283,2025-11-15,Nagaland,Kohima,25.5274,94.1365,0.8,1466,36.5,Disang_Shale,0,NONE,0,0.0
LS002284,2025-11-15,Nagaland,Dimapur,25.8884,93.7301,2.1,210,2.7,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS002285,2025-11-15,Nagaland,Mokokchung,26.2447,94.518,10.3,1266,31.3,Disang_Shale,0,NONE,0,0.0
LS002286,2025-11-15,Manipur,Imphal West,24.8409,94.04,10.7,779,1.1,Lacustrine_Alluvium,0,NONE,0,0.0
LS002287,2025-11-15,Manipur,Bishnupur,24.7096,93.9006,2.9,715,5.1,Lacustrine_Alluvium,0,NONE,0,0.0
LS002288,2025-11-15,Manipur,Senapati,25.4068,93.9232,2.4,1256,28.4,Clayey_Loam,0,NONE,0,0.0
LS002289,2025-11-16,Mizoram,Aizawl,23.6714,92.6718,13.8,1091,31.1,Siltstone_Shale,0,NONE,0,0.0
LS002290,2025-11-16,Mizoram,Kolasib,24.2017,92.7956,4.7,586,26.7,Red_Loam,0,NONE,0,0.0
LS002291,2025-11-16,Mizoram,Lunglei,22.9119,92.6218,0.6,989,32.3,Siltstone_Shale,0,NONE,0,0.0
LS002292,2025-11-16,Tripura,West Tripura,23.7436,91.3884,4.9,71,0.4,Sandy_Clay,0,NONE,0,0.0
LS002293,2025-11-16,Tripura,Sipahijala,23.4969,91.4292,13.9,40,4.5,Sandy_Clay,0,NONE,0,0.0
LS002294,2025-11-16,Tripura,Dhalai,23.9498,91.7077,6.0,106,10.9,Red_Laterite,0,NONE,0,0.0
LS002295,2025-11-16,Arunachal Pradesh,Tawang,27.5641,91.8428,2.5,2856,46.2,Gneissic_Debris,0,NONE,0,0.0
LS002296,2025-11-16,Arunachal Pradesh,West Kameng,27.1474,92.4778,4.7,2248,36.1,Schist_Shale,0,NONE,0,0.0
LS002297,2025-11-16,Arunachal Pradesh,Papum Pare,27.0984,93.4927,0.2,277,21.0,Colluvial_Soil,0,NONE,0,0.0
LS002298,2025-11-16,Arunachal Pradesh,East Siang,27.9509,95.2821,2.6,105,10.4,Alluvial_Gravel,0,NONE,0,0.0
LS002299,2025-11-17,Arunachal Pradesh,Lower Subansiri,27.4223,93.727,5.4,1542,31.3,Schist_Shale,0,NONE,0,0.0
LS002300,2025-11-17,Assam,Kamrup Metropolitan,26.1484,91.8193,13.9,85,2.1,Alluvial_Clay,0,NONE,0,0.0
LS002301,2025-11-17,Assam,Kamrup Rural,26.0465,91.4421,5.2,88,2.4,Alluvial_Silt,0,NONE,0,0.0
LS002302,2025-11-17,Assam,Darrang,26.5544,92.0793,4.8,104,1.7,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS002303,2025-11-17,Assam,Sonitpur,26.672,92.7164,13.1,93,1.5,Alluvial_Silt,0,NONE,0,0.0
LS002304,2025-11-17,Assam,Dibrugarh,27.5248,94.8416,5.4,67,0.7,Alluvial_Clay,0,NONE,0,0.0
LS002305,2025-11-17,Assam,Cachar,24.8323,92.6684,12.2,46,3.7,Barak_Valley_Alluvium,0,NONE,0,0.0
LS002306,2025-11-17,Assam,Nagaon,26.4523,92.7588,8.2,20,0.7,Alluvial_Clay,0,NONE,0,0.0
